lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,created_at
1307,FY2016Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,334738,53221,2025-06-17T02:36:14Z
1312,FY2016Q2,Wine,Canada - Other,Canada - Other White Wine,37983,2532,2025-06-17T02:36:14Z
1317,FY2016Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,5829,180,2025-06-17T02:36:14Z
1322,FY2016Q2,Wine,Chile Wine,Chile Red Wine,5726081,530849,2025-06-17T02:36:14Z
1327,FY2016Q2,Wine,Chile Wine,Chile Rose Wine,45737,4036,2025-06-17T02:36:14Z
1332,FY2016Q2,Wine,Chile Wine,Chile Sparkling Wine,40258,2378,2025-06-17T02:36:14Z
1337,FY2016Q2,Wine,Chile Wine,Chile White Wine,2969464,311006,2025-06-17T02:36:14Z
1342,FY2016Q2,Wine,China Wine,China Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
1347,FY2016Q2,Wine,China Wine,China Red Wine,4830,216,2025-06-17T02:36:14Z
1352,FY2016Q2,Wine,China Wine,China White Wine,0,0,2025-06-17T02:36:14Z
1357,FY2016Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1849234,173847,2025-06-17T02:36:14Z
1362,FY2016Q2,Wine,Fortified Wine,Other Fortified Import Wine,425903,29795,2025-06-17T02:36:14Z
1367,FY2016Q2,Wine,Fortified Wine,Port Wine,515141,16670,2025-06-17T02:36:14Z
1372,FY2016Q2,Wine,Fortified Wine,Sherry Wine,206809,11964,2025-06-17T02:36:14Z
1377,FY2016Q2,Wine,Fortified Wine,Vermouth Wine,437246,45745,2025-06-17T02:36:14Z
1382,FY2016Q2,Wine,France Wine,France Champagne Wine,2838507,34040,2025-06-17T02:36:14Z
1387,FY2016Q2,Wine,France Wine,France Fruit and Dessert Wine,51707,630,2025-06-17T02:36:14Z
1392,FY2016Q2,Wine,France Wine,France Red Wine,9612775,359753,2025-06-17T02:36:14Z
1397,FY2016Q2,Wine,France Wine,France Rose Wine,1087683,68722,2025-06-17T02:36:14Z
1402,FY2016Q2,Wine,France Wine,France Sparkling Wine,555693,31529,2025-06-17T02:36:14Z
1407,FY2016Q2,Wine,France Wine,France White Wine,3263923,170486,2025-06-17T02:36:14Z
1412,FY2016Q2,Wine,Georgia Wine,Georgia Red Wine,31841,1707,2025-06-17T02:36:14Z
1417,FY2016Q2,Wine,Georgia Wine,Georgia White Wine,0,0,2025-06-17T02:36:14Z
1422,FY2016Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
1427,FY2016Q2,Wine,Germany Wine,Germany Red Wine,27257,2090,2025-06-17T02:36:14Z
1432,FY2016Q2,Wine,Germany Wine,Germany Rose Wine,14975,1448,2025-06-17T02:36:14Z
1437,FY2016Q2,Wine,Germany Wine,Germany Sparkling Wine,557486,35352,2025-06-17T02:36:14Z
1442,FY2016Q2,Wine,Germany Wine,Germany White Wine,1410287,105763,2025-06-17T02:36:14Z
1447,FY2016Q2,Wine,Greece Wine,Greece Red Wine,100550,8730,2025-06-17T02:36:14Z
1452,FY2016Q2,Wine,Greece Wine,Greece Rose Wine,0,0,2025-06-17T02:36:14Z
1457,FY2016Q2,Wine,Greece Wine,Greece White Wine,122241,11491,2025-06-17T02:36:14Z
1462,FY2016Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,9843,178,2025-06-17T02:36:14Z
1467,FY2016Q2,Wine,Hungary Wine,Hungary Red Wine,36324,2965,2025-06-17T02:36:14Z
1472,FY2016Q2,Wine,Hungary Wine,Hungary Sparkling Wine,40231,3440,2025-06-17T02:36:14Z
1477,FY2016Q2,Wine,Hungary Wine,Hungary White Wine,165046,15883,2025-06-17T02:36:14Z
1482,FY2016Q2,Wine,Israel Wine,Israel Red Wine,36678,1883,2025-06-17T02:36:14Z
1487,FY2016Q2,Wine,Israel Wine,Israel Rose Wine,4359,250,2025-06-17T02:36:14Z
1492,FY2016Q2,Wine,Israel Wine,Israel White Wine,14331,843,2025-06-17T02:36:14Z
1497,FY2016Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,3393,29,2025-06-17T02:36:14Z
1502,FY2016Q2,Wine,Italy Wine,Italy Red Wine,9216954,525818,2025-06-17T02:36:14Z
1507,FY2016Q2,Wine,Italy Wine,Italy Rose Wine,327213,18982,2025-06-17T02:36:14Z
1512,FY2016Q2,Wine,Italy Wine,Italy Sparkling Wine,1141023,68546,2025-06-17T02:36:14Z
1517,FY2016Q2,Wine,Italy Wine,Italy White Wine,4867573,374849,2025-06-17T02:36:14Z
1522,FY2016Q2,Wine,Italy Wine,Prosecco Wine,2612670,142477,2025-06-17T02:36:14Z
1527,FY2016Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
1532,FY2016Q2,Wine,New Zealand Wine,New Zealand Red Wine,699397,33362,2025-06-17T02:36:14Z
1537,FY2016Q2,Wine,New Zealand Wine,New Zealand Rose Wine,17440,995,2025-06-17T02:36:14Z
1542,FY2016Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,92278,3907,2025-06-17T02:36:14Z
1547,FY2016Q2,Wine,New Zealand Wine,New Zealand White Wine,10001943,581461,2025-06-17T02:36:14Z
1552,FY2016Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,183197,13235,2025-06-17T02:36:14Z
1557,FY2016Q2,Wine,Other Country Wine,Other Country Red Wine,68963,3440,2025-06-17T02:36:14Z
1562,FY2016Q2,Wine,Other Country Wine,Other Country Rose Wine,5008,198,2025-06-17T02:36:14Z
1567,FY2016Q2,Wine,Other Country Wine,Other Country Sparkling Wine,12943,922,2025-06-17T02:36:14Z
1572,FY2016Q2,Wine,Other Country Wine,Other Country White Wine,22522,1156,2025-06-17T02:36:14Z
1577,FY2016Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,263899,21066,2025-06-17T02:36:14Z
1582,FY2016Q2,Wine,Other Style Wine,Mead,2386,92,2025-06-17T02:36:14Z
1587,FY2016Q2,Wine,Other Style Wine,Rice Wine,43215,3574,2025-06-17T02:36:14Z
1592,FY2016Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
1597,FY2016Q2,Wine,Portugal Wine,Portugal Red Wine,485523,36070,2025-06-17T02:36:14Z
1602,FY2016Q2,Wine,Portugal Wine,Portugal Rose Wine,211005,22853,2025-06-17T02:36:14Z
1607,FY2016Q2,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2025-06-17T02:36:14Z
1612,FY2016Q2,Wine,Portugal Wine,Portugal White Wine,459607,42288,2025-06-17T02:36:14Z
1617,FY2016Q2,Wine,Sake,Japan Sake,868477,31508,2025-06-17T02:36:14Z
1622,FY2016Q2,Wine,Sake,Other Country Sake,73096,3132,2025-06-17T02:36:14Z
1627,FY2016Q2,Wine,Sake,USA Sake,618923,73072,2025-06-17T02:36:14Z
1632,FY2016Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
1637,FY2016Q2,Wine,South Africa Wine,South Africa Red Wine,1367996,109279,2025-06-17T02:36:14Z
1642,FY2016Q2,Wine,South Africa Wine,South Africa Rose Wine,17841,1366,2025-06-17T02:36:14Z
1647,FY2016Q2,Wine,South Africa Wine,South Africa Sparkling Wine,77723,6060,2025-06-17T02:36:14Z
1652,FY2016Q2,Wine,South Africa Wine,South Africa White Wine,1082690,106448,2025-06-17T02:36:14Z
1657,FY2016Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
1662,FY2016Q2,Wine,Spain Wine,Spain Red Wine,4228479,331131,2025-06-17T02:36:14Z
1667,FY2016Q2,Wine,Spain Wine,Spain Rose Wine,112762,7788,2025-06-17T02:36:14Z
1672,FY2016Q2,Wine,Spain Wine,Spain Sparkling Wine,996708,63304,2025-06-17T02:36:14Z
1677,FY2016Q2,Wine,Spain Wine,Spain White Wine,480866,44046,2025-06-17T02:36:14Z
1682,FY2016Q2,Wine,USA Wine,USA Fruit and Dessert Wine,1341,108,2025-06-17T02:36:14Z
1687,FY2016Q2,Wine,USA Wine,USA Red Wine,20131433,1145461,2025-06-17T02:36:14Z
1692,FY2016Q2,Wine,USA Wine,USA Rose Wine,985931,129008,2025-06-17T02:36:14Z
1697,FY2016Q2,Wine,USA Wine,USA Sparkling Wine,376139,26164,2025-06-17T02:36:14Z
1702,FY2016Q2,Wine,USA Wine,USA White Wine,7611727,591463,2025-06-17T02:36:14Z
1707,FY2016Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,148943324,44761473,2025-06-17T02:36:14Z
1712,FY2016Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,19862814,4433613,2025-06-17T02:36:14Z
1717,FY2016Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,31769139,8700198,2025-06-17T02:36:14Z
1722,FY2016Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,11332123,3086776,2025-06-17T02:36:14Z
1727,FY2016Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,184506,27223,2025-06-17T02:36:14Z
1732,FY2016Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2619411,766143,2025-06-17T02:36:14Z
1737,FY2016Q3,Beer,Import Beer,Asia And South Pacific Beer,1685655,357325,2025-06-17T02:36:14Z
1742,FY2016Q3,Beer,Import Beer,Europe Beer,27019451,6041110,2025-06-17T02:36:14Z
1747,FY2016Q3,Beer,Import Beer,Mexico And Caribbean Beer,8632368,1719690,2025-06-17T02:36:14Z
1752,FY2016Q3,Beer,Import Beer,Other Country Beer,42022,9929,2025-06-17T02:36:14Z
1757,FY2016Q3,Beer,Import Beer,USA Beer,11799863,2736908,2025-06-17T02:36:14Z
1762,FY2016Q3,Refreshment Beverages,Cider,Domestic Cider,11530019,3016727,2025-06-17T02:36:14Z
1767,FY2016Q3,Refreshment Beverages,Cider,Import Cider,4016979,861647,2025-06-17T02:36:14Z
1772,FY2016Q3,Refreshment Beverages,Coolers,Malt-Based Coolers,2329606,519951,2025-06-17T02:36:14Z
1777,FY2016Q3,Refreshment Beverages,Coolers,Spirit Coolers,13682975,3118164,2025-06-17T02:36:14Z
1782,FY2016Q3,Refreshment Beverages,Coolers,Wine/Fruit Coolers,777734,158989,2025-06-17T02:36:14Z
1787,FY2016Q3,Spirits,Asian Spirits,China Spirits,684919,10105,2025-06-17T02:36:14Z
1792,FY2016Q3,Spirits,Asian Spirits,Korea Spirits,753108,42369,2025-06-17T02:36:14Z
1797,FY2016Q3,Spirits,Asian Spirits,Other Country Asian Spirits,59838,1996,2025-06-17T02:36:14Z
1802,FY2016Q3,Spirits,Gin,Dry Gin,9374550,352747,2025-06-17T02:36:14Z
1807,FY2016Q3,Spirits,Gin,Flavoured Gin,204976,6766,2025-06-17T02:36:14Z
1812,FY2016Q3,Spirits,Gin,Other Gin,206678,4753,2025-06-17T02:36:14Z
1817,FY2016Q3,Spirits,Grape and Fruit Brandy,Armagnac,50904,692,2025-06-17T02:36:14Z
1822,FY2016Q3,Spirits,Grape and Fruit Brandy,Brandy,3111883,129172,2025-06-17T02:36:14Z
1827,FY2016Q3,Spirits,Grape and Fruit Brandy,Cognac,2997128,23794,2025-06-17T02:36:14Z
1832,FY2016Q3,Spirits,Grape and Fruit Brandy,Eau de Vie,353151,7860,2025-06-17T02:36:14Z
1837,FY2016Q3,Spirits,Grape and Fruit Brandy,Grappa And Marc,83760,1686,2025-06-17T02:36:14Z
1842,FY2016Q3,Spirits,Grape and Fruit Brandy,Pisco,71253,1922,2025-06-17T02:36:14Z
1847,FY2016Q3,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,7617722,275718,2025-06-17T02:36:14Z
1852,FY2016Q3,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,3469446,141414,2025-06-17T02:36:14Z
1857,FY2016Q3,Spirits,Liqueurs,Cream/Dairy Liqueurs,15890059,656288,2025-06-17T02:36:14Z
1862,FY2016Q3,Spirits,Liqueurs,Fruit Liqueurs,5260027,190922,2025-06-17T02:36:14Z
1867,FY2016Q3,Spirits,Liqueurs,Nut Liqueurs,1878732,78074,2025-06-17T02:36:14Z
1872,FY2016Q3,Spirits,Liqueurs,Other Liqueurs,832984,32163,2025-06-17T02:36:14Z
1877,FY2016Q3,Spirits,Liqueurs,Whiskey Liqueurs,2288906,77240,2025-06-17T02:36:14Z
1882,FY2016Q3,Spirits,Other Spirits,Cachaca,30630,926,2025-06-17T02:36:14Z
1887,FY2016Q3,Spirits,Other Spirits,Flavoured Spirits,712041,15347,2025-06-17T02:36:14Z
1892,FY2016Q3,Spirits,Other Spirits,Miscellaneous/Other Spirits,680299,18706,2025-06-17T02:36:14Z
1897,FY2016Q3,Spirits,Other Spirits,Moonshine Spirits,235166,6891,2025-06-17T02:36:14Z
1902,FY2016Q3,Spirits,Other Spirits,Ready to Mix Cocktails,556356,28033,2025-06-17T02:36:14Z
1907,FY2016Q3,Spirits,Other Spirits,Ready to Serve Cocktails,482163,14609,2025-06-17T02:36:14Z
1912,FY2016Q3,Spirits,Other Spirits,Schnapps and Akvavit,118716,3108,2025-06-17T02:36:14Z
1917,FY2016Q3,Spirits,Rum,Amber Rum,8234116,315494,2025-06-17T02:36:14Z
1922,FY2016Q3,Spirits,Rum,Dark Rum,4292372,171276,2025-06-17T02:36:14Z
1927,FY2016Q3,Spirits,Rum,Flavoured Rum,206954,8666,2025-06-17T02:36:14Z
1932,FY2016Q3,Spirits,Rum,Spiced Rum,12412594,449953,2025-06-17T02:36:14Z
1937,FY2016Q3,Spirits,Rum,White Rum,9398007,400858,2025-06-17T02:36:14Z
1942,FY2016Q3,Spirits,Tequila,Blanco/Silver Tequila,1867893,46383,2025-06-17T02:36:14Z
1947,FY2016Q3,Spirits,Tequila,Flavoured Tequila,160767,4131,2025-06-17T02:36:14Z
1952,FY2016Q3,Spirits,Tequila,Gold Tequila,4508827,127701,2025-06-17T02:36:14Z
1957,FY2016Q3,Spirits,Tequila,Mezcal,73055,1078,2025-06-17T02:36:14Z
1962,FY2016Q3,Spirits,Vodka,Flavoured Vodka,3608460,131446,2025-06-17T02:36:14Z
1967,FY2016Q3,Spirits,Vodka,Straight Vodka,54884905,2193134,2025-06-17T02:36:14Z
1972,FY2016Q3,Spirits,Whisky,American Whiskey,3016063,95343,2025-06-17T02:36:14Z
1977,FY2016Q3,Spirits,Whisky,Blended Malt Scotch Whisky,124056,1495,2025-06-17T02:36:14Z
1982,FY2016Q3,Spirits,Whisky,Blended Scotch Whisky,9284541,319288,2025-06-17T02:36:14Z
1987,FY2016Q3,Spirits,Whisky,Bourbon Whiskey,3372322,92061,2025-06-17T02:36:14Z
1992,FY2016Q3,Spirits,Whisky,Canadian Whisky,34234764,1385764,2025-06-17T02:36:14Z
1997,FY2016Q3,Spirits,Whisky,Flavoured Whisky,53451,2031,2025-06-17T02:36:14Z
2002,FY2016Q3,Spirits,Whisky,Irish Whiskey,3504687,104243,2025-06-17T02:36:14Z
2007,FY2016Q3,Spirits,Whisky,Other Country Whisky,833107,8639,2025-06-17T02:36:14Z
2012,FY2016Q3,Spirits,Whisky,Single Malt Scotch Whisky,14892974,183039,2025-06-17T02:36:14Z
2017,FY2016Q3,Wine,Argentina Wine,Argentina Red Wine,12355705,866974,2025-06-17T02:36:14Z
2022,FY2016Q3,Wine,Argentina Wine,Argentina Rose Wine,59708,4822,2025-06-17T02:36:14Z
2027,FY2016Q3,Wine,Argentina Wine,Argentina Sparkling Wine,18505,886,2025-06-17T02:36:14Z
2032,FY2016Q3,Wine,Argentina Wine,Argentina White Wine,781374,68534,2025-06-17T02:36:14Z
2037,FY2016Q3,Wine,Australia Wine,Australia Red Wine,13272176,936724,2025-06-17T02:36:14Z
2042,FY2016Q3,Wine,Australia Wine,Australia Rose Wine,90997,7596,2025-06-17T02:36:14Z
2047,FY2016Q3,Wine,Australia Wine,Australia Sparkling Wine,955843,74778,2025-06-17T02:36:14Z
2052,FY2016Q3,Wine,Australia Wine,Australia White Wine,5877505,566877,2025-06-17T02:36:14Z
2057,FY2016Q3,Wine,Austria Wine,Austria Red Wine,4205,176,2025-06-17T02:36:14Z
2062,FY2016Q3,Wine,Austria Wine,Austria Rose Wine,0,0,2025-06-17T02:36:14Z
2067,FY2016Q3,Wine,Austria Wine,Austria Sparkling Wine,0,0,2025-06-17T02:36:14Z
2072,FY2016Q3,Wine,Austria Wine,Austria White Wine,49160,2380,2025-06-17T02:36:14Z
2077,FY2016Q3,Wine,Bulgaria Wine,Bulgaria Red Wine,36558,3214,2025-06-17T02:36:14Z
2082,FY2016Q3,Wine,Bulgaria Wine,Bulgaria Sparkling Wine,0,0,2025-06-17T02:36:14Z
2087,FY2016Q3,Wine,Bulgaria Wine,Bulgaria White Wine,1936,171,2025-06-17T02:36:14Z
2092,FY2016Q3,Wine,Canada - BC,Canada - BC Dessert Wine,211713,5105,2025-06-17T02:36:14Z
2097,FY2016Q3,Wine,Canada - BC,Canada - BC Fruit Wine,1268705,56629,2025-06-17T02:36:14Z
2102,FY2016Q3,Wine,Canada - BC,Canada - BC Ice Wine,1847958,17543,2025-06-17T02:36:14Z
2107,FY2016Q3,Wine,Canada - BC,Canada - BC Red Wine,65874433,5516018,2025-06-17T02:36:14Z
2112,FY2016Q3,Wine,Canada - BC,Canada - BC Rose Wine,2571340,225706,2025-06-17T02:36:14Z
2117,FY2016Q3,Wine,Canada - BC,Canada - BC Sparkling Wine,2275171,97337,2025-06-17T02:36:14Z
2122,FY2016Q3,Wine,Canada - BC,Canada - BC White Wine,55064102,5260889,2025-06-17T02:36:14Z
2127,FY2016Q3,Wine,Canada - Other,Canada - Other Dessert Wine,1966,63,2025-06-17T02:36:14Z
2132,FY2016Q3,Wine,Canada - Other,Canada - Other Fruit Wine,31824,594,2025-06-17T02:36:14Z
2137,FY2016Q3,Wine,Canada - Other,Canada - Other Ice Wine,600708,7815,2025-06-17T02:36:14Z
2142,FY2016Q3,Wine,Canada - Other,Canada - Other Red Wine,96850,3970,2025-06-17T02:36:14Z
2147,FY2016Q3,Wine,Canada - Other,Canada - Other Rose Wine,143,9,2025-06-17T02:36:14Z
2152,FY2016Q3,Wine,Canada - Other,Canada - Other Sparkling Wine,539729,88185,2025-06-17T02:36:14Z
2157,FY2016Q3,Wine,Canada - Other,Canada - Other White Wine,55293,2361,2025-06-17T02:36:14Z
2162,FY2016Q3,Wine,Chile Wine,Chile Fruit and Dessert Wine,13641,447,2025-06-17T02:36:14Z
2167,FY2016Q3,Wine,Chile Wine,Chile Red Wine,8105910,735905,2025-06-17T02:36:14Z
2172,FY2016Q3,Wine,Chile Wine,Chile Rose Wine,2374,189,2025-06-17T02:36:14Z
2177,FY2016Q3,Wine,Chile Wine,Chile Sparkling Wine,68926,4249,2025-06-17T02:36:14Z
2182,FY2016Q3,Wine,Chile Wine,Chile White Wine,2872817,293585,2025-06-17T02:36:14Z
2187,FY2016Q3,Wine,China Wine,China Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
2192,FY2016Q3,Wine,China Wine,China Red Wine,4238,190,2025-06-17T02:36:14Z
2197,FY2016Q3,Wine,China Wine,China White Wine,0,0,2025-06-17T02:36:14Z
2202,FY2016Q3,Wine,Fortified Wine,Other Fortified Domestic Wine,1743045,193862,2025-06-17T02:36:14Z
2207,FY2016Q3,Wine,Fortified Wine,Other Fortified Import Wine,673591,48000,2025-06-17T02:36:14Z
2212,FY2016Q3,Wine,Fortified Wine,Port Wine,1259733,39734,2025-06-17T02:36:14Z
2217,FY2016Q3,Wine,Fortified Wine,Sherry Wine,460793,26742,2025-06-17T02:36:14Z
2222,FY2016Q3,Wine,Fortified Wine,Vermouth Wine,600592,65721,2025-06-17T02:36:14Z
2227,FY2016Q3,Wine,France Wine,France Champagne Wine,5260785,63826,2025-06-17T02:36:14Z
2232,FY2016Q3,Wine,France Wine,France Fruit and Dessert Wine,19440,310,2025-06-17T02:36:14Z
2237,FY2016Q3,Wine,France Wine,France Red Wine,12578098,546935,2025-06-17T02:36:14Z
2242,FY2016Q3,Wine,France Wine,France Rose Wine,348618,22882,2025-06-17T02:36:14Z
2247,FY2016Q3,Wine,France Wine,France Sparkling Wine,1085658,64891,2025-06-17T02:36:14Z
2252,FY2016Q3,Wine,France Wine,France White Wine,3367931,175986,2025-06-17T02:36:14Z
2257,FY2016Q3,Wine,Georgia Wine,Georgia Red Wine,55302,2965,2025-06-17T02:36:14Z
2262,FY2016Q3,Wine,Georgia Wine,Georgia White Wine,0,0,2025-06-17T02:36:14Z
2267,FY2016Q3,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
2272,FY2016Q3,Wine,Germany Wine,Germany Red Wine,41532,3159,2025-06-17T02:36:14Z
2277,FY2016Q3,Wine,Germany Wine,Germany Rose Wine,13489,1166,2025-06-17T02:36:14Z
2282,FY2016Q3,Wine,Germany Wine,Germany Sparkling Wine,1327787,88138,2025-06-17T02:36:14Z
2287,FY2016Q3,Wine,Germany Wine,Germany White Wine,1709408,124602,2025-06-17T02:36:14Z
2292,FY2016Q3,Wine,Greece Wine,Greece Red Wine,121891,10667,2025-06-17T02:36:14Z
2297,FY2016Q3,Wine,Greece Wine,Greece Rose Wine,0,0,2025-06-17T02:36:14Z
2302,FY2016Q3,Wine,Greece Wine,Greece White Wine,108814,10013,2025-06-17T02:36:14Z
2307,FY2016Q3,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,23081,400,2025-06-17T02:36:14Z
2312,FY2016Q3,Wine,Hungary Wine,Hungary Red Wine,49381,3827,2025-06-17T02:36:14Z
2317,FY2016Q3,Wine,Hungary Wine,Hungary Sparkling Wine,63070,4937,2025-06-17T02:36:14Z
2322,FY2016Q3,Wine,Hungary Wine,Hungary White Wine,175713,17553,2025-06-17T02:36:14Z
2327,FY2016Q3,Wine,Israel Wine,Israel Red Wine,36316,1959,2025-06-17T02:36:14Z
2332,FY2016Q3,Wine,Israel Wine,Israel Rose Wine,1296,74,2025-06-17T02:36:14Z
2337,FY2016Q3,Wine,Israel Wine,Israel White Wine,11600,641,2025-06-17T02:36:14Z
2342,FY2016Q3,Wine,Italy Wine,Italy Fruit and Dessert Wine,1500,11,2025-06-17T02:36:14Z
2347,FY2016Q3,Wine,Italy Wine,Italy Red Wine,14456625,778991,2025-06-17T02:36:14Z
2352,FY2016Q3,Wine,Italy Wine,Italy Rose Wine,169146,9784,2025-06-17T02:36:14Z
2357,FY2016Q3,Wine,Italy Wine,Italy Sparkling Wine,1793641,109308,2025-06-17T02:36:14Z
2362,FY2016Q3,Wine,Italy Wine,Italy White Wine,4802971,375280,2025-06-17T02:36:14Z
2367,FY2016Q3,Wine,Italy Wine,Prosecco Wine,3880085,214545,2025-06-17T02:36:14Z
2372,FY2016Q3,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
2377,FY2016Q3,Wine,New Zealand Wine,New Zealand Red Wine,932473,43448,2025-06-17T02:36:14Z
2382,FY2016Q3,Wine,New Zealand Wine,New Zealand Rose Wine,0,0,2025-06-17T02:36:14Z
2387,FY2016Q3,Wine,New Zealand Wine,New Zealand Sparkling Wine,141447,6047,2025-06-17T02:36:14Z
2392,FY2016Q3,Wine,New Zealand Wine,New Zealand White Wine,10394131,595563,2025-06-17T02:36:14Z
2397,FY2016Q3,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,215477,14884,2025-06-17T02:36:14Z
2402,FY2016Q3,Wine,Other Country Wine,Other Country Red Wine,73309,4099,2025-06-17T02:36:14Z
2407,FY2016Q3,Wine,Other Country Wine,Other Country Rose Wine,911,36,2025-06-17T02:36:14Z
2412,FY2016Q3,Wine,Other Country Wine,Other Country Sparkling Wine,13773,868,2025-06-17T02:36:14Z
2417,FY2016Q3,Wine,Other Country Wine,Other Country White Wine,37694,2169,2025-06-17T02:36:14Z
2422,FY2016Q3,Wine,Other Style Wine,Aperitif And Flavoured Wine,246964,17273,2025-06-17T02:36:14Z
2427,FY2016Q3,Wine,Other Style Wine,Mead,13077,514,2025-06-17T02:36:14Z
2432,FY2016Q3,Wine,Other Style Wine,Rice Wine,70614,4928,2025-06-17T02:36:14Z
2437,FY2016Q3,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
2442,FY2016Q3,Wine,Portugal Wine,Portugal Red Wine,585442,42273,2025-06-17T02:36:14Z
2447,FY2016Q3,Wine,Portugal Wine,Portugal Rose Wine,169852,16675,2025-06-17T02:36:14Z
2452,FY2016Q3,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2025-06-17T02:36:14Z
2457,FY2016Q3,Wine,Portugal Wine,Portugal White Wine,296432,25017,2025-06-17T02:36:14Z
2462,FY2016Q3,Wine,Sake,Japan Sake,941815,36319,2025-06-17T02:36:14Z
2467,FY2016Q3,Wine,Sake,Other Country Sake,77276,3338,2025-06-17T02:36:14Z
2472,FY2016Q3,Wine,Sake,USA Sake,780536,91343,2025-06-17T02:36:14Z
2477,FY2016Q3,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
2482,FY2016Q3,Wine,South Africa Wine,South Africa Red Wine,1842460,154747,2025-06-17T02:36:14Z
2487,FY2016Q3,Wine,South Africa Wine,South Africa Rose Wine,738,54,2025-06-17T02:36:14Z
2492,FY2016Q3,Wine,South Africa Wine,South Africa Sparkling Wine,103096,8087,2025-06-17T02:36:14Z
2497,FY2016Q3,Wine,South Africa Wine,South Africa White Wine,929462,87874,2025-06-17T02:36:14Z
2502,FY2016Q3,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
2507,FY2016Q3,Wine,Spain Wine,Spain Red Wine,6336595,492432,2025-06-17T02:36:14Z
2512,FY2016Q3,Wine,Spain Wine,Spain Rose Wine,29268,2160,2025-06-17T02:36:14Z
2517,FY2016Q3,Wine,Spain Wine,Spain Sparkling Wine,1932988,129253,2025-06-17T02:36:14Z
2522,FY2016Q3,Wine,Spain Wine,Spain White Wine,446741,50061,2025-06-17T02:36:14Z
2527,FY2016Q3,Wine,USA Wine,USA Fruit and Dessert Wine,2892,202,2025-06-17T02:36:14Z
2532,FY2016Q3,Wine,USA Wine,USA Red Wine,31040028,1708782,2025-06-17T02:36:14Z
2537,FY2016Q3,Wine,USA Wine,USA Rose Wine,1040064,137351,2025-06-17T02:36:14Z
2542,FY2016Q3,Wine,USA Wine,USA Sparkling Wine,593267,42099,2025-06-17T02:36:14Z
2547,FY2016Q3,Wine,USA Wine,USA White Wine,7902973,610002,2025-06-17T02:36:14Z
2552,FY2016Q4,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,121194549,36097712,2025-06-17T02:36:14Z
2557,FY2016Q4,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,19051360,4366039,2025-06-17T02:36:14Z
2562,FY2016Q4,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,27164307,7623508,2025-06-17T02:36:14Z
2567,FY2016Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,10875776,2991722,2025-06-17T02:36:14Z
2572,FY2016Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,186476,26580,2025-06-17T02:36:14Z
2577,FY2016Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2304096,670788,2025-06-17T02:36:14Z
2582,FY2016Q4,Beer,Import Beer,Asia And South Pacific Beer,1476216,307965,2025-06-17T02:36:14Z
