lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr,cyr_qtr,cyr_num
3418,FY2017Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,18572888,5304429,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3423,FY2017Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,260430,39901,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3428,FY2017Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2514621,697069,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3433,FY2017Q2,Beer,Import Beer,Asia And South Pacific Beer,1848068,398285,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3438,FY2017Q2,Beer,Import Beer,Europe Beer,28880680,6481183,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3443,FY2017Q2,Beer,Import Beer,Mexico And Caribbean Beer,15003177,2947939,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3448,FY2017Q2,Beer,Import Beer,Other Country Beer,56119,12767,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3453,FY2017Q2,Beer,Import Beer,USA Beer,14998898,3667047,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3458,FY2017Q2,Refresh Bev,Cider,Domestic Cider,17263947,4526008,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3463,FY2017Q2,Refresh Bev,Cider,Import Cider,6382230,1380002,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3468,FY2017Q2,Refresh Bev,Coolers,Malt-Based Coolers,6055690,1396645,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3473,FY2017Q2,Refresh Bev,Coolers,Spirit Coolers,29437842,6923499,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3478,FY2017Q2,Refresh Bev,Coolers,Wine/Fruit Coolers,967848,182730,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3483,FY2017Q2,Spirits,Asian Spirits,China Spirits,730927,9099,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3488,FY2017Q2,Spirits,Asian Spirits,Korea Spirits,707798,39797,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3493,FY2017Q2,Spirits,Asian Spirits,Other Country Asian Spirits,65609,2027,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3498,FY2017Q2,Spirits,Gin,Dry Gin,11329100,424602,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3503,FY2017Q2,Spirits,Gin,Flavoured Gin,410780,14628,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3508,FY2017Q2,Spirits,Gin,Other Gin,261678,5982,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3513,FY2017Q2,Spirits,Grape and Fruit Brandy,Armagnac,69586,741,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3518,FY2017Q2,Spirits,Grape and Fruit Brandy,Brandy,2203164,91503,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3523,FY2017Q2,Spirits,Grape and Fruit Brandy,Cognac,2862476,20508,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3528,FY2017Q2,Spirits,Grape and Fruit Brandy,Eau de Vie,258488,5319,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3533,FY2017Q2,Spirits,Grape and Fruit Brandy,Grappa And Marc,60816,1228,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3538,FY2017Q2,Spirits,Grape and Fruit Brandy,Pisco,122563,3142,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3543,FY2017Q2,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,6156153,217075,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3548,FY2017Q2,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1727608,71379,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3553,FY2017Q2,Spirits,Liqueurs,Cream/Dairy Liqueurs,6952553,289787,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3558,FY2017Q2,Spirits,Liqueurs,Fruit Liqueurs,4248618,163934,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3563,FY2017Q2,Spirits,Liqueurs,Nut Liqueurs,1460218,63349,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3568,FY2017Q2,Spirits,Liqueurs,Other Liqueurs,595873,21671,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3573,FY2017Q2,Spirits,Liqueurs,Whiskey Liqueurs,1508742,52734,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3578,FY2017Q2,Spirits,Other Spirits,Cachaca,50678,1571,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3583,FY2017Q2,Spirits,Other Spirits,Flavoured Spirits,862018,18846,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3588,FY2017Q2,Spirits,Other Spirits,Miscellaneous/Other Spirits,386172,8301,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3593,FY2017Q2,Spirits,Other Spirits,Moonshine Spirits,157337,4585,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3598,FY2017Q2,Spirits,Other Spirits,Ready to Mix Cocktails,720675,36622,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3603,FY2017Q2,Spirits,Other Spirits,Ready to Serve Cocktails,780833,33660,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3608,FY2017Q2,Spirits,Other Spirits,Schnapps and Akvavit,95172,2469,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3613,FY2017Q2,Spirits,Rum,Amber Rum,5806009,218647,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3618,FY2017Q2,Spirits,Rum,Dark Rum,2799967,108970,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3623,FY2017Q2,Spirits,Rum,Flavoured Rum,516561,21952,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3628,FY2017Q2,Spirits,Rum,Spiced Rum,7919973,290272,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3633,FY2017Q2,Spirits,Rum,White Rum,8210311,346552,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3638,FY2017Q2,Spirits,Tequila,Blanco/Silver Tequila,2542249,68219,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3643,FY2017Q2,Spirits,Tequila,Flavoured Tequila,112801,3142,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3648,FY2017Q2,Spirits,Tequila,Gold Tequila,5692515,170582,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3653,FY2017Q2,Spirits,Tequila,Mezcal,110682,1606,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3658,FY2017Q2,Spirits,Vodka,Flavoured Vodka,3558294,134517,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3663,FY2017Q2,Spirits,Vodka,Straight Vodka,52516158,2118843,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3668,FY2017Q2,Spirits,Whisky,American Whiskey,2467908,79144,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3673,FY2017Q2,Spirits,Whisky,Blended Malt Scotch Whisky,60601,814,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3678,FY2017Q2,Spirits,Whisky,Blended Scotch Whisky,7088450,245744,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3683,FY2017Q2,Spirits,Whisky,Bourbon Whiskey,2824776,79464,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3688,FY2017Q2,Spirits,Whisky,Canadian Whisky,28631357,1140976,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3693,FY2017Q2,Spirits,Whisky,Flavoured Whisky,37533,1419,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3698,FY2017Q2,Spirits,Whisky,Irish Whiskey,2454957,72602,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3703,FY2017Q2,Spirits,Whisky,Other Country Whisky,534829,6998,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3708,FY2017Q2,Spirits,Whisky,Single Malt Scotch Whisky,7529757,103382,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3713,FY2017Q2,Wine,Argentina Wine,Argentina Red Wine,8409681,571429,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3718,FY2017Q2,Wine,Argentina Wine,Argentina Rose Wine,97431,7524,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3723,FY2017Q2,Wine,Argentina Wine,Argentina Sparkling Wine,10723,526,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3728,FY2017Q2,Wine,Argentina Wine,Argentina White Wine,780821,64659,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3733,FY2017Q2,Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3738,FY2017Q2,Wine,Australia Wine,Australia Red Wine,8921162,624476,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3743,FY2017Q2,Wine,Australia Wine,Australia Rose Wine,174593,14681,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3748,FY2017Q2,Wine,Australia Wine,Australia Sparkling Wine,632996,50208,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3753,FY2017Q2,Wine,Australia Wine,Australia White Wine,5439826,508604,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3758,FY2017Q2,Wine,Austria Wine,Austria Red Wine,4749,180,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3763,FY2017Q2,Wine,Austria Wine,Austria Rose Wine,1218,54,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3768,FY2017Q2,Wine,Austria Wine,Austria Sparkling Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3773,FY2017Q2,Wine,Austria Wine,Austria White Wine,46059,2031,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3778,FY2017Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,16016,1458,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3783,FY2017Q2,Wine,Bulgaria Wine,Bulgaria Sparkling Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3788,FY2017Q2,Wine,Bulgaria Wine,Bulgaria White Wine,1018,90,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3793,FY2017Q2,Wine,Canada - BC,Canada - BC Dessert Wine,389415,7955,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3798,FY2017Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1711980,79440,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3803,FY2017Q2,Wine,Canada - BC,Canada - BC Ice Wine,2741048,22155,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3808,FY2017Q2,Wine,Canada - BC,Canada - BC Red Wine,65824919,4758362,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3813,FY2017Q2,Wine,Canada - BC,Canada - BC Rose Wine,5731089,392494,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3818,FY2017Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,2643562,112239,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3823,FY2017Q2,Wine,Canada - BC,Canada - BC White Wine,67433948,5784347,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3828,FY2017Q2,Wine,Canada - Other,Canada - Other Dessert Wine,3284,104,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3833,FY2017Q2,Wine,Canada - Other,Canada - Other Fruit Wine,26632,482,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3838,FY2017Q2,Wine,Canada - Other,Canada - Other Ice Wine,1371069,18469,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3843,FY2017Q2,Wine,Canada - Other,Canada - Other Red Wine,234007,20505,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3848,FY2017Q2,Wine,Canada - Other,Canada - Other Rose Wine,1751,108,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3853,FY2017Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,333447,53278,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3858,FY2017Q2,Wine,Canada - Other,Canada - Other White Wine,167391,18884,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3863,FY2017Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,5832,182,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3868,FY2017Q2,Wine,Chile Wine,Chile Red Wine,6808149,635534,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3873,FY2017Q2,Wine,Chile Wine,Chile Rose Wine,236440,24988,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3878,FY2017Q2,Wine,Chile Wine,Chile Sparkling Wine,48976,3122,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3883,FY2017Q2,Wine,Chile Wine,Chile White Wine,3420548,360896,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3888,FY2017Q2,Wine,China Wine,China Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3893,FY2017Q2,Wine,China Wine,China Red Wine,2514,112,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3898,FY2017Q2,Wine,China Wine,China White Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3903,FY2017Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1728682,155010,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3908,FY2017Q2,Wine,Fortified Wine,Other Fortified Import Wine,425757,29898,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3913,FY2017Q2,Wine,Fortified Wine,Port Wine,533557,16345,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3918,FY2017Q2,Wine,Fortified Wine,Sherry Wine,185202,10544,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3923,FY2017Q2,Wine,Fortified Wine,Vermouth Wine,461165,46660,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3928,FY2017Q2,Wine,France Wine,France Champagne Wine,3496699,38655,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3933,FY2017Q2,Wine,France Wine,France Fruit and Dessert Wine,20253,278,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3938,FY2017Q2,Wine,France Wine,France Red Wine,9462543,374622,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3943,FY2017Q2,Wine,France Wine,France Rose Wine,1531730,91288,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3948,FY2017Q2,Wine,France Wine,France Sparkling Wine,625148,35407,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3953,FY2017Q2,Wine,France Wine,France White Wine,3495387,172189,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3958,FY2017Q2,Wine,Georgia Wine,Georgia Red Wine,49479,2742,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3963,FY2017Q2,Wine,Georgia Wine,Georgia White Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3968,FY2017Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3973,FY2017Q2,Wine,Germany Wine,Germany Red Wine,52434,3724,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3978,FY2017Q2,Wine,Germany Wine,Germany Rose Wine,19003,1336,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3983,FY2017Q2,Wine,Germany Wine,Germany Sparkling Wine,551220,33785,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3988,FY2017Q2,Wine,Germany Wine,Germany White Wine,1283918,93966,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3993,FY2017Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
3998,FY2017Q2,Wine,Greece Wine,Greece Red Wine,101236,8598,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4003,FY2017Q2,Wine,Greece Wine,Greece Rose Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4008,FY2017Q2,Wine,Greece Wine,Greece White Wine,114063,10198,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4013,FY2017Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,14326,272,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4018,FY2017Q2,Wine,Hungary Wine,Hungary Red Wine,28452,2247,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4023,FY2017Q2,Wine,Hungary Wine,Hungary Sparkling Wine,51502,4300,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4028,FY2017Q2,Wine,Hungary Wine,Hungary White Wine,143782,14437,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4033,FY2017Q2,Wine,Israel Wine,Israel Red Wine,34165,1822,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4038,FY2017Q2,Wine,Israel Wine,Israel Rose Wine,4787,274,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4043,FY2017Q2,Wine,Israel Wine,Israel White Wine,14432,785,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4048,FY2017Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,5918,101,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4053,FY2017Q2,Wine,Italy Wine,Italy Red Wine,9869785,575903,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4058,FY2017Q2,Wine,Italy Wine,Italy Rose Wine,335494,18874,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4063,FY2017Q2,Wine,Italy Wine,Italy Sparkling Wine,1298168,74574,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4068,FY2017Q2,Wine,Italy Wine,Italy White Wine,5359755,414091,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4073,FY2017Q2,Wine,Italy Wine,Prosecco Wine,3206284,173672,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4078,FY2017Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4083,FY2017Q2,Wine,New Zealand Wine,New Zealand Red Wine,740502,34709,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4088,FY2017Q2,Wine,New Zealand Wine,New Zealand Rose Wine,58768,3216,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4093,FY2017Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,142090,6502,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4098,FY2017Q2,Wine,New Zealand Wine,New Zealand White Wine,10608575,605324,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4103,FY2017Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,182198,12958,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4108,FY2017Q2,Wine,Other Country Wine,Other Country Red Wine,74826,4082,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4113,FY2017Q2,Wine,Other Country Wine,Other Country Rose Wine,2888,122,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4118,FY2017Q2,Wine,Other Country Wine,Other Country Sparkling Wine,6414,191,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4123,FY2017Q2,Wine,Other Country Wine,Other Country White Wine,30768,1904,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4128,FY2017Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,206377,17311,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4133,FY2017Q2,Wine,Other Style Wine,Mead,8200,341,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4138,FY2017Q2,Wine,Other Style Wine,Rice Wine,45773,3717,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4143,FY2017Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4148,FY2017Q2,Wine,Portugal Wine,Portugal Red Wine,501507,37244,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4153,FY2017Q2,Wine,Portugal Wine,Portugal Rose Wine,193472,19496,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4158,FY2017Q2,Wine,Portugal Wine,Portugal Sparkling Wine,880,45,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4163,FY2017Q2,Wine,Portugal Wine,Portugal White Wine,588401,57142,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
4168,FY2017Q2,Wine,Sake,Japan Sake,1005367,34755,2017,Q2,09-30,2016-09-30,2016,summer,Q3,16-Q3,2016
